authors,title,journal,doc_type,total_cited,doi,doi_link,pub_year,is_climate,dropped,dropped_why,data_statement,code_statement,data_statement_where,code_statement_where,data_open,code_open,data_repo,code_repo,data_included,data_limitation_other,code_included,data_reasons,code_reasons,notes
"Jiang, MH; An, HZ; Gao, XY; Jia, NA; Liu, SY; Zheng, HL",Structural decomposition analysis of global carbon emissions: The contributions of domestic and international input changes,JOURNAL OF ENVIRONMENTAL MANAGEMENT,Article,46,10.1016/j.jenvman.2021.112942,http://dx.doi.org/10.1016/j.jenvman.2021.112942,2021,1,1,framing not climate change focused,,,,,,,,,,,,,,
"Eddy, TD; Lam, VWY; Reygondeau, G; Cisneros-Montemayor, AM; Greer, K; Palomares, MLD; Bruno, JF; Ota, Y; Cheung, WWL",Global decline in capacity of coral reefs to provide ecosystem services,ONE EARTH,Article,97,10.1016/j.oneear.2021.08.016,http://dx.doi.org/10.1016/j.oneear.2021.08.016,2021,1,,,"Coral cover data are publicly available from Bruno and Valdivia 2016.  Biodiversity data can be obtained from OBIS (www.iobis.org), GBIFF (www.gbif.org), and WCMC (www.unep-wcmc.org). Fisheries catch and effort data can be obtained from Sea Around Us (www.seaaroundus.org). Indigenous peoples’ seafood consumption data can be obtained from Cisneros-Montemayor et al., 2016","Coral cover data are publicly available from Bruno and Valdivia 2016.  Biodiversity data can be obtained from OBIS (www.iobis.org), GBIFF (www.gbif.org), and WCMC (www.unep-wcmc.org). Fisheries catch and effort data can be obtained from Sea Around Us (www.seaaroundus.org). Indigenous peoples’ seafood consumption data can be obtained from Cisneros-Montemayor et al., 2016",Data and code availability,Data and code availability,Closed,Closed,Nothing,Nothing,Nothing,URLs,Nothing,Nothing,Nothing,
"Supran, G; Oreskes, N",Rhetoric and frame analysis of ExxonMobil's climate change communications,ONE EARTH,Article,74,10.1016/j.oneear.2021.04.014,http://dx.doi.org/10.1016/j.oneear.2021.04.014,2021,1,,,"Raw data (original PDF internal documents, peer-reviewed publications, and advertorials) for this study cannot be reproduced due to copyright restrictions. However, a catalog of all 180 analyzed documents, and links to public archives containing these data, are provided in S7, supplemental information. Additionally, raw searchable .txt versions of all documents, as well as post-processed flattened text and document term matrices, are deposited on Harvard Dataverse: https://doi.org/10.7910/DVN/XXQUKJ. The datasets and code generated during this study are provided in the same repository. Access will be granted upon reasonable request by qualified researchers.","Raw data (original PDF internal documents, peer-reviewed publications, and advertorials) for this study cannot be reproduced due to copyright restrictions. However, a catalog of all 180 analyzed documents, and links to public archives containing these data, are provided in S7, supplemental information. Additionally, raw searchable .txt versions of all documents, as well as post-processed flattened text and document term matrices, are deposited on Harvard Dataverse: https://doi.org/10.7910/DVN/XXQUKJ. The datasets and code generated during this study are provided in the same repository. Access will be granted upon reasonable request by qualified researchers.",Data and code availability,Data and code availability,Partially Closed,Partially Closed,Harvard Dataverse,Harvard Dataverse,All,,All,Reasonable Request,Reasonable Request,
"Shan, YL; Fang, S; Cai, BF; Zhou, Y; Li, D; Feng, KS; Hubacek, K",Chinese cities exhibit varying degrees of decoupling of economic growth and CO2 emissions between 2005 and 2015,ONE EARTH,Article,71,10.1016/j.oneear.2020.12.004,http://dx.doi.org/10.1016/j.oneear.2020.12.004,2021,1,,,The city-level emissions generated during this study are available at Mendeley Data  and the China High Resolution Emission Database,Nothing,Data and code availability,,Partially Closed,Closed,Mendeley Data,Nothing,Results,,Nothing,Nothing,Nothing,
"Palomo, I; Locatelli, B; Otero, I; Colloff, M; Crouzat, E; Cuni-Sanchez, A; Gomez-Baggethun, E; Gonzalez-Garcia, A; Gret-Regamey, A; Jimenez-Aceituno, A; Martin-Lopez, B; Pascual, U; Zafra-Calvo, N; Bruley, E; Fischborn, M; Metz, R; Lavorel, S",Assessing nature-based solutions for transformative change,ONE EARTH,Article,38,10.1016/j.oneear.2021.04.013,http://dx.doi.org/10.1016/j.oneear.2021.04.013,2021,1,,,Data generated in this study are available in the supplemental online information (Data S1) and Mendeley Datahttps://data.mendeley.com/datasets/x4wwzxjm7b/1.,Nothing,Data and code availability,,Partially Closed,Closed,Mendeley Data,Nothing,Results,,Nothing,Nothing,Nothing,
"Wu, C; Venevsky, S; Sitch, S; Mercado, LM; Huntingford, C; Staver, AC",Historical and future global burned area with changing climate and human demography,ONE EARTH,Article,36,10.1016/j.oneear.2021.03.002,http://dx.doi.org/10.1016/j.oneear.2021.03.002,2021,1,,,"All data used to evaluate the conclusions of the paper and generate the figures and tables are available at https://doi.org/10.6084/m9.figshare.14256272. The Python codes to interpret data and prepare the figures are available on request from the lead contact. GFED4s is available at http://www.globalfiredata.org/index.html. FireCCI51 is available at https://geogra.uah.es/fire_cci/firecci51.php. ILAMB is available at https://www.ilamb.org/. National Centers for Environmental Prediction (NCEP) Reanalysis data were provided by the NOAA/OAR/ESRL PSD, Boulder, Colorado, USA, from their website at https://www.esrl.noaa.gov/psd/. The IMOGEN model and the latest version are available from C.H. (contacted at chg@ceh.ac.uk).","All data used to evaluate the conclusions of the paper and generate the figures and tables are available at https://doi.org/10.6084/m9.figshare.14256272. The Python codes to interpret data and prepare the figures are available on request from the lead contact. GFED4s is available at http://www.globalfiredata.org/index.html. FireCCI51 is available at https://geogra.uah.es/fire_cci/firecci51.php. ILAMB is available at https://www.ilamb.org/. National Centers for Environmental Prediction (NCEP) Reanalysis data were provided by the NOAA/OAR/ESRL PSD, Boulder, Colorado, USA, from their website at https://www.esrl.noaa.gov/psd/. The IMOGEN model and the latest version are available from C.H. (contacted at chg@ceh.ac.uk).",Data and code availability,Data and code availability,Partially Closed,Closed,Figshare,Nothing,Results; Source Data,URLs,Nothing,Nothing,Upon Request,
"Kummu, M; Heino, M; Taka, M; Varis, O; Viviroli, D",Climate change risks pushing one-third of global food production outside the safe climatic space,ONE EARTH,Article,27,10.1016/j.oneear.2021.04.017,http://dx.doi.org/10.1016/j.oneear.2021.04.017,2021,1,,,"All input data used for the study are openly available, as stated in the article, and speficied in the github site linked below.The code generated during this study is available at github: https://github.com/matheino/holdridge.","All input data used for the study are openly available, as stated in the article, and speficied in the github site linked below.The code generated during this study is available at github: https://github.com/matheino/holdridge.",Data and code availability,Data and code availability,Partially Closed,Partially Closed,GitHub; Zenodo,GitHub,All,,All,Nothing,Nothing,
"Zhou, WQ; Huang, GL; Pickett, STA; Wang, J; Cadenasso, ML; McPhearson, T; Grove, JM; Wang, J",Urban tree canopy has greater cooling effects in socially vulnerable communities in the US,ONE EARTH,Article,26,10.1016/j.oneear.2021.11.010,http://dx.doi.org/10.1016/j.oneear.2021.11.010,2021,1,,,"The original data generated during this study are available at Mendeley Data, https://data.mendeley.com/datasets/hxrtddggsx/2.",Nothing,Data and code availability,,Partially Closed,Closed,Mendeley Data,Nothing,Results,,Nothing,Nothing,Nothing,
"Senf, C; Sebald, J; Seidl, R",Increasing canopy mortality affects the future demographic structure of Europe's forests,ONE EARTH,Article,26,10.1016/j.oneear.2021.04.008,http://dx.doi.org/10.1016/j.oneear.2021.04.008,2021,1,,,All data and code for reproducing the analysis presented in this study have been deposited to Zenodo: https://doi.org/10.5281/zenodo.4682960. The satellite imagery used in this study is freely available from the United States Geological Service at https://earthexplorer.usgs.gov.,All data and code for reproducing the analysis presented in this study have been deposited to Zenodo: https://doi.org/10.5281/zenodo.4682960. The satellite imagery used in this study is freely available from the United States Geological Service at https://earthexplorer.usgs.gov.,Data and code availability,Data and code availability,Open,Open,Zenodo,Zenodo,All,,All,,,
"Xia, LL; Lam, SK; Kiese, R; Chen, DL; Luo, YQ; van Groenigen, KJ; Ainsworth, EA; Chen, J; Liu, SW; Ma, L; Zhu, YH; Butterbach-Bahl, K",Elevated CO2 negates O-3 impacts on terrestrial carbon and nitrogen cycles,ONE EARTH,Article,24,10.1016/j.oneear.2021.11.009,http://dx.doi.org/10.1016/j.oneear.2021.11.009,2021,1,,,The datasets generated during this study are available at https://doi.org/10.17632/4xft935wvy.1.,Nothing,Data and code availability,,Partially Closed,Closed,Mendeley Data,Nothing,Results,,Nothing,Nothing,Nothing,
"Saatchi, S; Longo, M; Xu, L; Yang, Y; Abe, H; Andre, M; Aukema, JE; Carvalhais, N; Cadillo-Quiroz, H; Cerbu, GA; Chernela, JM; Covey, K; Sanchez-Clavijo, LM; Cubillos, IV; Davies, SJ; De Sy, V; De Vleeschouwer, F; Duque, A; Durieux, AMS; Fernandes, KD; Fernandez, LE; Gammino, V; Garrity, DP; Gibbs, DA; Gibbon, L; Gowae, GY; Hansen, M; Harris, NL; Healey, SP; Hilton, RG; Johnson, CM; Kankeu, RS; Laporte-Goetz, NT; Lee, H; Lovejoy, T; Lowman, M; Lumbuenamo, R; Malhi, Y; Martinez, JMMA; Nobre, C; Pellegrini, A; Radachowsky, J; Roman, F; Russell, D; Sheil, D; Smith, TB; Spencer, RGM; Stolle, F; Tata, HL; Torres, DD; Tshimanga, RM; Vargas, R; Venter, M; West, J; Widayati, A; Wilson, SN; Brumby, S; Elmore, AC",Detecting vulnerability of humid tropical forests to multiple stressors,ONE EARTH,Article,22,10.1016/j.oneear.2021.06.002,http://dx.doi.org/10.1016/j.oneear.2021.06.002,2021,1,,,"All original satellite and climate data used in the study can be downloaded freely from the following sites: All Moderate Resolution Imaging Spectroradiometer (MODIS) data are available to download from https://lpdaac.usgs.gov/, QSCAT radar data from BYU (Brigham Young University) Data Center: https://www.scp.byu.edu/, ALOS PALSAR data from the ALOS Research and Application Project of EORC, JAXA: https://www.eorc.jaxa.jp/ALOS/en/palsar_fnf/fnf_index.htm, All ERA-5 climate data from the ECMWF, the European Center for Medium-Range Weather Forecasts: https://www.ecmwf.int/en/research/climate-reanalysis. The GPP data are available from NASA DAAC: https://daac.ornl.gov/cgi-bin/dsviewer.pl?ds_id=1789, the global biomass data are available from https://doi.org/10.5281/zenodo.4161694, the forest cover change data are available from: http://earthenginepartners.appspot.com/science-2013-global-forest, time series of TC data are available from: https://glad.umd.edu/dataset/long-term-global-land-change. All data and codes used to evaluate the conclusions of the paper and generate the figures and tables are available at https://doi.org/10.5281/zenodo.5115158.","All original satellite and climate data used in the study can be downloaded freely from the following sites: All Moderate Resolution Imaging Spectroradiometer (MODIS) data are available to download from https://lpdaac.usgs.gov/, QSCAT radar data from BYU (Brigham Young University) Data Center: https://www.scp.byu.edu/, ALOS PALSAR data from the ALOS Research and Application Project of EORC, JAXA: https://www.eorc.jaxa.jp/ALOS/en/palsar_fnf/fnf_index.htm, All ERA-5 climate data from the ECMWF, the European Center for Medium-Range Weather Forecasts: https://www.ecmwf.int/en/research/climate-reanalysis. The GPP data are available from NASA DAAC: https://daac.ornl.gov/cgi-bin/dsviewer.pl?ds_id=1789, the global biomass data are available from https://doi.org/10.5281/zenodo.4161694, the forest cover change data are available from: http://earthenginepartners.appspot.com/science-2013-global-forest, time series of TC data are available from: https://glad.umd.edu/dataset/long-term-global-land-change. All data and codes used to evaluate the conclusions of the paper and generate the figures and tables are available at https://doi.org/10.5281/zenodo.5115158.",Data and code availability,Data and code availability,Partially Closed,Partially Closed,Zenodo,Zenodo,Raw; Results; Source Data,URLs,Results; Figures,Nothing,Nothing,
"Chang, X; Zhao, B; Zheng, HT; Wang, SX; Cai, SY; Guo, FQ; Gui, P; Huang, GH; Wu, D; Han, LC; Xing, J; Man, HY; Hu, RL; Liang, CR; Xu, QC; Qiu, XH; Ding, D; Liu, KY; Han, R; Robinson, AL; Donahue, NM",Full-volatility emission framework corrects missing and underestimated secondary organic aerosol sources,ONE EARTH,Article,21,10.1016/j.oneear.2022.03.015,http://dx.doi.org/10.1016/j.oneear.2022.03.015,2022,1,,,The full-volatility organic emission inventory data are deposited at DOI: https://doi.org/10.17632/2z6pjpttcy.1. This paper does not report original code. Any additional information required to reanalyze the data reported in this paper is available from the lead contact upon request.,The full-volatility organic emission inventory data are deposited at DOI: https://doi.org/10.17632/2z6pjpttcy.1. This paper does not report original code. Any additional information required to reanalyze the data reported in this paper is available from the lead contact upon request.,Data and code availability,Data and code availability,Partially Closed,Closed,Mendeley Data,Nothing,Results,,Nothing,Nothing,Upon Request,
"Peng, LQ; Liu, FQ; Zhou, M; Li, MW; Zhang, Q; Mauzerall, DL","Alternative-energy-vehicles deployment delivers climate, air quality, and health co-benefits when coupled with decarbonizing power generation in China",ONE EARTH,Article,21,10.1016/j.oneear.2021.07.007,http://dx.doi.org/10.1016/j.oneear.2021.07.007,2021,1,,,The datasets and code generated during this study are available at https://doi.org/10.34770/2ye8-px32.,The datasets and code generated during this study are available at https://doi.org/10.34770/2ye8-px32.,Data and code availability,Data and code availability,Partially Closed,Partially Closed,DataSpace,DataSpace,Results,,Results,Nothing,Nothing,
"Pai, S; Emmerling, J; Drouet, L; Zerriffi, H; Jewell, J",Meeting well-below 2 degrees C target would increase energy sector jobs globally,ONE EARTH,Article,20,10.1016/j.oneear.2021.06.005,http://dx.doi.org/10.1016/j.oneear.2021.06.005,2021,1,,,The dataset and code generated during this study are available at Github: https://github.com/witch-team/energy-jobs-dataset.,The dataset and code generated during this study are available at Github: https://github.com/witch-team/energy-jobs-dataset.,Data and code availability,Data and code availability,Partially Closed,Partially Closed,GitHub,GitHub,Results,,Results,Nothing,Nothing,
"Zhong, QR; Tao, S; Ma, JM; Liu, JF; Shen, HZ; Shen, GF; Guan, DB; Yun, X; Meng, WJ; Yu, XY; Cheng, HF; Zhu, DQ; Wan, Y; Hu, JY",PM2.5 reductions in Chinese cities from 2013 to 2019 remain significant despite the inflating effects of meteorological conditions,ONE EARTH,Article,20,10.1016/j.oneear.2021.02.003,http://dx.doi.org/10.1016/j.oneear.2021.02.003,2021,1,,,The baseline emission dataset is taken from Peking University emission inventories.  (PKUEI; freely available at http://inventory.pku.edu.cn/). The PM2.5 concentrations of 367 cities calculated in this study are deposited in Mendeley Data: https://doi.org/10.17632/snf8sjg23c.1.,Nothing,Data and code availability,,Partially Closed,Closed,Mendeley Data,Nothing,Results,,Nothing,Nothing,Nothing,
"Adger, WN; de Campos, RS; Codjoe, SNA; Siddiqui, T; Hazra, S; Das, S; Adams, H; Gavonel, MF; Mortreux, C; Abu, M",Perceived environmental risks and insecurity reduce future migration intentions in hazardous migration source areas,ONE EARTH,Article,20,10.1016/j.oneear.2020.12.009,http://dx.doi.org/10.1016/j.oneear.2020.12.009,2021,1,,,"Original datasets used in this study have been deposited to available at Mendeley Data, V1, https://doi.org/10.17632/223z53kwnm.1.",Nothing,Data and code availability,,Partially Closed,Closed,Mendeley Data,Nothing,Raw,,Nothing,Nothing,Nothing,
"Gelfand, MJ; Jackson, JC; Pan, XY; Nau, D; Pieper, D; Denison, E; Dagher, M; Van Lange, PAM; Chiu, CY; Wang, M",The relationship between cultural tightness-looseness and COVID-19 cases and deaths: a global analysis,LANCET PLANETARY HEALTH,Article,207,10.1016/S2542-5196(20)30301-6,http://dx.doi.org/10.1016/S2542-5196(20)30301-6,2021,1,,,"All data, codes, and materials used in the analysis are available from the authors online. Author approval is not required for use.","All data, codes, and materials used in the analysis are available from the authors online. Author approval is not required for use.",Data sharing,Data sharing,Open,Open,OSF,OSF,All,,All,,,
"Hickman, C; Marks, E; Pihkala, P; Clayton, S; Lewandowski, RE; Mayall, EE; Wray, B; Mellor, C; van Susteren, L",Climate anxiety in children and young people and their beliefs about government responses to climate change: a global survey,LANCET PLANETARY HEALTH,Article,204,,https://doi.org/10.1016/S2542-5196(21)00278-3,2021,1,,,"Individual, unidentified participant data that underlie these results will be made available, beginning 3 months and ending 5 years after publication, to researchers who provide a methodologically sound proposal, to achieve aims in said approved proposal. Proposals will be considered by a small team of the authors and requests should be directed to c.l.hickman@bath.ac.uk, e.marks@bath.ac.uk, or panu.pihkala@helsinki.fi. To gain access, data requestors must sign a data access agreement.",Nothing,Data sharing,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Proposal Required,Nothing,
